customer_id,store_name,transaction_date,aisle,product_name,quantity,unit_price,total_amount,discount_amount,final_amount,loyalty_points,unit_cost,total_cost,profit,profit_margin,year,month,month_name,quarter,day_of_week,week_number,customer_type
6083,FamilyFood Express,3/8/2025,Dairy Products,Cheese,5,15.18,75.9,7.59,68.31,110,9.867,49.33500000000001,18.974999999999994,27.78,2025,3,March,1,Saturday,10,Individual
6456,FreshMart Downtown,4/3/2025,Cookies & Sweets,Milk,1,29.74,29.74,2.97,26.77,375,19.331,19.331,7.439,27.79,2025,4,April,2,Thursday,14,Individual
3754,ValuePlus Market,10/5/2023,Cookies & Sweets,Potatoes,1,14.11,14.11,4.01,10.1,123,9.1715,9.1715,0.9284999999999997,9.19,2023,10,October,4,Thursday,40,Individual
9363,Corner Grocery,12/10/2024,Bread & Pastries,Eggs,3,9.57,28.71,2.92,25.79,331,6.2205,18.6615,7.128499999999999,27.64,2024,12,December,4,Tuesday,50,Individual
9355,SuperSave Central,1/4/2024,Cookies & Sweets,Apples,3,19.17,57.51,0,57.51,360,12.460500000000001,37.3815,20.128499999999995,35,2024,1,January,1,Thursday,1,Individual
6724,GreenGrocer Plaza,5/5/2024,Cookies & Sweets,Cereal,5,1.94,9.7,0,9.7,218,1.261,6.305,3.3949999999999996,35,2024,5,May,2,Sunday,18,Individual
3842,MegaMart Westside,11/16/2024,Bread & Pastries,Onions,1,19.81,19.81,0,19.81,377,12.8765,12.8765,6.933499999999999,35,2024,11,November,4,Saturday,46,Individual
2234,MegaMart Westside,12/22/2023,Coffee & Tea,Potatoes,5,16.26,81.3,0,81.3,62,10.569,52.845000000000006,28.45499999999999,35,2023,12,December,4,Friday,51,Individual
8354,City Fresh Store,1/17/2025,Dairy Products,Bread,4,27.03,108.12,1.66,106.46,147,17.5695,70.278,36.18199999999999,33.99,2025,1,January,1,Friday,3,Individual
9312,FamilyFood Express,10/3/2023,Dairy Products,Milk,3,17.65,52.95,7.94,45.01,225,11.4725,34.417500000000004,10.592499999999994,23.53,2023,10,October,4,Tuesday,40,Individual
6085,SuperSave Central,7/30/2024,Bread & Pastries,Onions,1,20.29,20.29,4.06,16.23,500,13.1885,13.1885,3.041500000000001,18.74,2024,7,July,3,Tuesday,31,Individual
8404,MegaMart Westside,9/5/2023,Coffee & Tea,Onions,2,16.47,32.94,3.29,29.65,62,10.705499999999999,21.410999999999998,8.239,27.79,2023,9,September,3,Tuesday,36,Individual
5703,QuickStop Market,10/5/2023,Coffee & Tea,Rice,5,20.33,101.65,15.25,86.4,409,13.2145,66.07249999999999,20.327500000000015,23.53,2023,10,October,4,Thursday,40,Individual
2479,GreenGrocer Plaza,11/26/2024,Coffee & Tea,Milk,2,20.65,41.3,2.61,38.69,59,13.4225,26.845,11.844999999999999,30.62,2024,11,November,4,Tuesday,48,Individual
9307,FamilyFood Express,5/31/2024,Coffee & Tea,Orange Juice,1,10.45,10.45,3.11,7.34,311,6.7924999999999995,6.7924999999999995,0.5475000000000003,7.46,2024,5,May,2,Friday,22,Individual
8581,Unknown Store,10/30/2024,Bread & Pastries,Bananas,1,16.6,16.6,2.58,14.02,228,10.790000000000001,10.790000000000001,3.2299999999999986,23.04,2024,10,October,4,Wednesday,44,Individual
6626,QuickStop Market,2/11/2025,Cookies & Sweets,Apples,5,14.39,71.95,14.39,57.56,290,9.3535,46.7675,10.792500000000004,18.75,2025,2,February,1,Tuesday,7,Individual
2381,SuperSave Central,9/1/2024,Cookies & Sweets,Rice,5,15.22,76.1,2.22,73.88,421,9.893,49.465,24.414999999999992,33.05,2024,9,September,3,Sunday,35,Individual
3827,ValuePlus Market,9/6/2023,Coffee & Tea,Ground Beef,1,23.94,23.94,3.59,20.35,78,15.561000000000002,15.561000000000002,4.789,23.53,2023,9,September,3,Wednesday,36,Individual
5059,City Fresh Store,2/6/2025,Dairy Products,Rice,4,6.19,24.76,1.48,23.28,464,4.0235,16.094,7.186,30.87,2025,2,February,1,Thursday,6,Individual
8172,QuickStop Market,7/13/2024,Coffee & Tea,Bread,5,22.61,113.05,2.74,110.31,297,14.6965,73.4825,36.8275,33.39,2024,7,July,3,Saturday,28,Individual
6543,MegaMart Westside,1/15/2025,Dairy Products,Onions,5,11.19,55.95,11.19,44.76,73,7.2735,36.3675,8.392499999999998,18.75,2025,1,January,1,Wednesday,3,Individual
6482,ValuePlus Market,9/27/2023,Bread & Pastries,Yogurt,5,18.78,93.9,9.39,84.51,425,12.207,61.035000000000004,23.475,27.78,2023,9,September,3,Wednesday,39,Individual
6401,City Fresh Store,10/19/2023,Dairy Products,Chicken Breast,2,27.77,55.54,8.33,47.21,245,18.0505,36.101,11.109000000000002,23.53,2023,10,October,4,Thursday,42,Individual
2335,GreenGrocer Plaza,11/1/2024,Dairy Products,Bananas,4,22.95,91.8,1.13,90.67,21,14.9175,59.67,31,34.19,2024,11,November,4,Friday,44,Individual
6731,FreshMart Downtown,4/3/2024,Dairy Products,Chicken Breast,5,6.95,34.75,6.95,27.8,461,4.5175,22.5875,5.212500000000002,18.75,2024,4,April,2,Wednesday,14,Individual
6381,ValuePlus Market,4/29/2025,Coffee & Tea,Orange Juice,5,6.36,31.8,6.36,25.44,344,4.134,20.67,4.77,18.75,2025,4,April,2,Tuesday,18,Individual
3093,MegaMart Westside,1/8/2025,Cookies & Sweets,Cheese,2,15.9,31.8,4.77,27.03,208,10.335,20.67,6.359999999999999,23.53,2025,1,January,1,Wednesday,2,Individual
9624,GreenGrocer Plaza,10/18/2023,Coffee & Tea,Chicken Breast,5,4.93,24.65,0,24.65,390,3.2045,16.0225,8.627499999999998,35,2023,10,October,4,Wednesday,42,Individual
6940,FamilyFood Express,4/2/2024,Dairy Products,Potatoes,3,6.19,18.57,0,18.57,345,4.0235,12.070500000000001,6.499499999999999,35,2024,4,April,2,Tuesday,14,Individual
3953,GreenGrocer Plaza,1/20/2024,Cookies & Sweets,Salmon,5,20.09,100.45,20.09,80.36,43,13.0585,65.2925,15.067499999999995,18.75,2024,1,January,1,Saturday,3,Individual
6598,Corner Grocery,3/24/2025,Cookies & Sweets,Chicken Breast,2,2.87,5.74,0.86,4.88,499,1.8655000000000002,3.7310000000000003,1.1489999999999996,23.55,2025,3,March,1,Monday,13,Individual
9626,City Fresh Store,9/5/2023,Coffee & Tea,Carrots,3,16.72,50.16,4.96,45.2,414,10.868,32.604,12.596000000000004,27.87,2023,9,September,3,Tuesday,36,Individual
6517,GreenGrocer Plaza,6/17/2025,Cookies & Sweets,Salmon,3,25.72,77.16,1.13,76.03,226,16.718,50.153999999999996,25.876000000000005,34.03,2025,6,June,2,Tuesday,25,Individual
7172,Corner Grocery,12/4/2023,Coffee & Tea,Chicken Breast,5,20.57,102.85,10.29,92.56,337,13.3705,66.85249999999999,25.70750000000001,27.77,2023,12,December,4,Monday,49,Individual
8355,MegaMart Westside,2/4/2024,Cookies & Sweets,Tomatoes,3,17.59,52.77,3.76,49.01,413,11.4335,34.3005,14.709499999999998,30.01,2024,2,February,1,Sunday,5,Individual
4271,QuickStop Market,4/20/2025,Cookies & Sweets,Cheese,3,25.94,77.82,0,77.82,466,16.861,50.583,27.236999999999995,35,2025,4,April,2,Sunday,16,Individual
3267,FamilyFood Express,6/15/2025,Cookies & Sweets,Pasta,3,19.73,59.19,5.92,53.27,131,12.8245,38.4735,14.796500000000002,27.78,2025,6,June,2,Sunday,24,Individual
5096,FamilyFood Express,9/16/2023,Dairy Products,Eggs,2,1.79,3.58,0.36,3.22,408,1.1635,2.327,0.8930000000000002,27.73,2023,9,September,3,Saturday,37,Individual
2680,FreshMart Downtown,2/9/2025,Coffee & Tea,Bananas,1,25.92,25.92,2.19,23.73,42,16.848000000000003,16.848000000000003,6.881999999999998,29,2025,2,February,1,Sunday,6,Individual
9452,GreenGrocer Plaza,5/29/2025,Cookies & Sweets,Orange Juice,1,12.5,12.5,2.5,10,429,8.125,8.125,1.875,18.75,2025,5,May,2,Thursday,22,Individual
2374,GreenGrocer Plaza,3/21/2025,Bread & Pastries,Chicken Breast,3,10.54,31.62,0,31.62,299,6.851,20.553,11.067,35,2025,3,March,1,Friday,12,Individual
3626,FamilyFood Express,3/5/2024,Cookies & Sweets,Yogurt,2,4.09,8.18,0.82,7.36,109,2.6585,5.317,2.043,27.76,2024,3,March,1,Tuesday,10,Individual
9410,ValuePlus Market,11/29/2023,Cookies & Sweets,Potatoes,2,28.93,57.86,8.68,49.18,450,18.8045,37.609,11.570999999999998,23.53,2023,11,November,4,Wednesday,48,Individual
6727,QuickStop Market,7/29/2025,Dairy Products,Ground Beef,3,7.09,21.27,2.13,19.14,455,4.6085,13.825500000000002,5.314499999999999,27.77,2025,7,July,3,Tuesday,31,Individual
2337,GreenGrocer Plaza,5/24/2024,Dairy Products,Apples,2,15.96,31.92,3.74,28.18,496,10.374,20.748,7.431999999999999,26.37,2024,5,May,2,Friday,21,Individual
4678,MegaMart Westside,8/28/2023,Coffee & Tea,Potatoes,2,8.55,17.1,2.56,14.54,351,5.557500000000001,11.115000000000002,3.424999999999997,23.56,2023,8,August,3,Monday,35,Individual
6221,FamilyFood Express,7/29/2025,Dairy Products,Cheese,3,6.26,18.78,1.9,16.88,448,4.069,12.207,4.672999999999998,27.68,2025,7,July,3,Tuesday,31,Individual
1627,City Fresh Store,3/16/2024,Dairy Products,Ground Beef,2,6.52,13.04,1.96,11.08,441,4.2379999999999995,8.475999999999999,2.604000000000001,23.5,2024,3,March,1,Saturday,11,Individual
8740,City Fresh Store,1/28/2025,Cookies & Sweets,Eggs,4,25.82,103.28,15.49,87.79,307,16.783,67.132,20.658,23.53,2025,1,January,1,Tuesday,5,Individual
3273,FamilyFood Express,3/18/2025,Cookies & Sweets,Apples,4,23.97,95.88,14.38,81.5,14,15.580499999999999,62.321999999999996,19.178000000000004,23.53,2025,3,March,1,Tuesday,12,Individual
2298,QuickStop Market,8/21/2023,Dairy Products,Chicken Breast,5,2.69,13.45,1.34,12.11,170,1.7485,8.7425,3.3674999999999997,27.81,2023,8,August,3,Monday,34,Individual
2821,ValuePlus Market,3/31/2025,Cookies & Sweets,Eggs,3,4.38,13.14,1.31,11.83,22,2.847,8.541,3.2889999999999997,27.8,2025,3,March,1,Monday,14,Individual
1782,FreshMart Downtown,2/8/2024,Bread & Pastries,Apples,1,14.63,14.63,1.46,13.17,83,9.509500000000001,9.509500000000001,3.660499999999999,27.79,2024,2,February,1,Thursday,6,Individual
7878,GreenGrocer Plaza,12/15/2024,Coffee & Tea,Milk,4,11.33,45.32,4.53,40.79,363,7.3645000000000005,29.458000000000002,11.331999999999997,27.78,2024,12,December,4,Sunday,50,Individual
8489,City Fresh Store,9/24/2023,Dairy Products,Eggs,1,11.13,11.13,2.23,8.9,104,7.234500000000001,7.234500000000001,1.6654999999999998,18.71,2023,9,September,3,Sunday,38,Individual
4963,City Fresh Store,2/15/2025,Coffee & Tea,Pasta,5,20.07,100.35,0,100.35,168,13.0455,65.2275,35.12249999999999,35,2025,2,February,1,Saturday,7,Individual
8032,FreshMart Downtown,8/8/2023,Dairy Products,Onions,5,12.05,60.25,12.05,48.2,204,7.8325000000000005,39.1625,9.037500000000001,18.75,2023,8,August,3,Tuesday,32,Individual
6780,FamilyFood Express,2/9/2024,Cookies & Sweets,Bread,1,25.71,25.71,2.57,23.14,83,16.7115,16.7115,6.4285,27.78,2024,2,February,1,Friday,6,Individual
6908,City Fresh Store,9/28/2023,Cookies & Sweets,Potatoes,3,17.32,51.96,5.2,46.76,216,11.258000000000001,33.774,12.985999999999997,27.77,2023,9,September,3,Thursday,39,Individual
9316,City Fresh Store,10/10/2024,Cookies & Sweets,Bread,4,9.7,38.8,7.76,31.04,65,6.305,25.22,5.82,18.75,2024,10,October,4,Thursday,41,Individual
1333,ValuePlus Market,6/5/2024,Cookies & Sweets,Rice,5,2.37,11.85,1.43,10.42,39,1.5405000000000002,7.702500000000001,2.7174999999999994,26.08,2024,6,June,2,Wednesday,23,Individual
8702,Corner Grocery,9/9/2023,Cookies & Sweets,Chicken Breast,4,20.15,80.6,12.09,68.51,291,13.0975,52.39,16.120000000000005,23.53,2023,9,September,3,Saturday,36,Individual
5155,SuperSave Central,3/9/2025,Cookies & Sweets,Milk,1,13.06,13.06,1.96,11.1,360,8.489,8.489,2.610999999999999,23.52,2025,3,March,1,Sunday,10,Individual
2106,SuperSave Central,4/30/2024,Dairy Products,Pasta,1,13.57,13.57,1.36,12.21,9,8.820500000000001,8.820500000000001,3.3895,27.76,2024,4,April,2,Tuesday,18,Individual
1726,FamilyFood Express,5/6/2024,Cookies & Sweets,Onions,2,3.49,6.98,1.4,5.58,394,2.2685000000000004,4.537000000000001,1.0429999999999993,18.69,2024,5,May,2,Monday,19,Individual
9945,City Fresh Store,4/25/2024,Cookies & Sweets,Bananas,1,5.81,5.81,0.58,5.23,78,3.7765,3.7765,1.4535000000000005,27.79,2024,4,April,2,Thursday,17,Individual
3209,MegaMart Westside,9/25/2023,Coffee & Tea,Cheese,1,5.67,5.67,0.57,5.1,371,3.6855,3.6855,1.4144999999999994,27.74,2023,9,September,3,Monday,39,Individual
8498,MegaMart Westside,9/4/2023,Coffee & Tea,Ground Beef,5,7.36,36.8,4.41,32.39,465,4.784000000000001,23.92,8.469999999999999,26.15,2023,9,September,3,Monday,36,Individual
4268,SuperSave Central,6/25/2025,Bread & Pastries,Apples,5,15.26,76.3,7.63,68.67,406,9.919,49.595,19.075000000000003,27.78,2025,6,June,2,Wednesday,26,Individual
1686,QuickStop Market,4/8/2024,Bread & Pastries,Yogurt,5,2.35,11.75,1.76,9.99,9,1.5275,7.6375,2.3525,23.55,2024,4,April,2,Monday,15,Individual
5150,FreshMart Downtown,9/4/2023,Coffee & Tea,Salmon,1,29.26,29.26,1.17,28.09,400,19.019000000000002,19.019000000000002,9.070999999999998,32.29,2023,9,September,3,Monday,36,Individual
1783,GreenGrocer Plaza,6/9/2025,Bread & Pastries,Salmon,4,23.3,93.2,9.32,83.88,3,15.145000000000001,60.580000000000005,23.29999999999999,27.78,2025,6,June,2,Monday,24,Individual
7029,Corner Grocery,7/11/2024,Coffee & Tea,Carrots,3,28.36,85.08,3.87,81.21,226,18.434,55.30200000000001,25.907999999999987,31.9,2024,7,July,3,Thursday,28,Individual
7553,ValuePlus Market,3/6/2025,Dairy Products,Bread,3,10.12,30.36,3.04,27.32,395,6.577999999999999,19.733999999999998,7.586000000000002,27.77,2025,3,March,1,Thursday,10,Individual
8204,FreshMart Downtown,7/1/2025,Cookies & Sweets,Milk,2,27.16,54.32,5.43,48.89,29,17.654,35.308,13.582,27.78,2025,7,July,3,Tuesday,27,Individual
8055,GreenGrocer Plaza,11/16/2024,Coffee & Tea,Rice,5,22.36,111.8,22.36,89.44,232,14.534,72.67,16.769999999999996,18.75,2024,11,November,4,Saturday,46,Individual
2680,City Fresh Store,10/8/2023,Dairy Products,Eggs,4,25.01,100.04,2.7,97.34,41,16.256500000000003,65.02600000000001,32.31399999999999,33.2,2023,10,October,4,Sunday,40,Individual
6372,SuperSave Central,1/1/2025,Coffee & Tea,Yogurt,4,3.25,13,3.24,9.76,346,2.1125000000000003,8.450000000000001,1.3099999999999987,13.42,2025,1,January,1,Wednesday,1,Individual
8126,SuperSave Central,3/7/2024,Coffee & Tea,Bananas,1,16.87,16.87,1.69,15.18,34,10.9655,10.9655,4.214499999999999,27.76,2024,3,March,1,Thursday,10,Individual
9406,MegaMart Westside,4/20/2025,Dairy Products,Cheese,4,7.74,30.96,1.18,29.78,202,5.031000000000001,20.124000000000002,9.655999999999999,32.42,2025,4,April,2,Sunday,16,Individual
3339,ValuePlus Market,5/27/2025,Dairy Products,Yogurt,5,16.7,83.5,3.09,80.41,387,10.855,54.275000000000006,26.13499999999999,32.5,2025,5,May,2,Tuesday,22,Individual
3068,FamilyFood Express,9/28/2023,Bread & Pastries,Salmon,1,24.39,24.39,2.44,21.95,310,15.8535,15.8535,6.096499999999999,27.77,2023,9,September,3,Thursday,39,Individual
4866,FreshMart Downtown,4/2/2025,Coffee & Tea,Bananas,3,13.66,40.98,2.27,38.71,212,8.879,26.637,12.073,31.19,2025,4,April,2,Wednesday,14,Individual
7001,QuickStop Market,5/14/2024,Dairy Products,Chicken Breast,1,16.7,16.7,3.34,13.36,146,10.855,10.855,2.504999999999999,18.75,2024,5,May,2,Tuesday,20,Individual
7272,QuickStop Market,10/20/2024,Dairy Products,Eggs,3,28.6,85.8,3.46,82.34,347,18.59,55.769999999999996,26.570000000000007,32.27,2024,10,October,4,Sunday,42,Individual
8371,FamilyFood Express,5/21/2024,Coffee & Tea,Carrots,5,12.16,60.8,2.27,58.53,58,7.904000000000001,39.52,19.009999999999998,32.48,2024,5,May,2,Tuesday,21,Individual
7095,ValuePlus Market,7/16/2024,Cookies & Sweets,Bread,4,1.83,7.32,2.08,5.24,324,1.1895,4.758,0.4820000000000002,9.2,2024,7,July,3,Tuesday,29,Individual
2259,GreenGrocer Plaza,10/25/2024,Bread & Pastries,Onions,2,9.82,19.64,4.39,15.25,208,6.383,12.766,2.484,16.29,2024,10,October,4,Friday,43,Individual
3255,ValuePlus Market,9/21/2024,Bread & Pastries,Eggs,3,16.66,49.98,4.81,45.17,86,10.829,32.487,12.683,28.08,2024,9,September,3,Saturday,38,Individual
7012,ValuePlus Market,6/11/2024,Coffee & Tea,Milk,1,24.56,24.56,0,24.56,492,15.964,15.964,8.595999999999998,35,2024,6,June,2,Tuesday,24,Individual
2858,GreenGrocer Plaza,8/27/2023,Cookies & Sweets,Chicken Breast,2,22.02,44.04,8.81,35.23,143,14.313,28.626,6.603999999999996,18.75,2023,8,August,3,Sunday,34,Individual
5264,SuperSave Central,2/3/2025,Cookies & Sweets,Onions,4,23.1,92.4,0,92.4,275,15.015,60.06,32.34,35,2025,2,February,1,Monday,6,Individual
3009,FamilyFood Express,11/20/2023,Bread & Pastries,Potatoes,3,2.06,6.18,1.78,4.4,252,1.3390000000000002,4.017,0.383,8.7,2023,11,November,4,Monday,47,Individual
2213,Corner Grocery,7/23/2024,Dairy Products,Pasta,5,15.5,77.5,0,77.5,87,10.075000000000001,50.37500000000001,27.124999999999993,35,2024,7,July,3,Tuesday,30,Individual
3828,SuperSave Central,7/5/2025,Dairy Products,Eggs,1,4.69,4.69,3.92,0.77,477,3.0485,3.0485,-2.2785,-295.91,2025,7,July,3,Saturday,27,Individual
8292,QuickStop Market,10/14/2023,Bread & Pastries,Bananas,5,18.81,94.05,4.75,89.3,348,12.2265,61.1325,28.167499999999997,31.54,2023,10,October,4,Saturday,41,Individual
2063,FreshMart Downtown,10/7/2024,Cookies & Sweets,Yogurt,3,3.36,10.08,0,10.08,292,2.184,6.5520000000000005,3.5279999999999996,35,2024,10,October,4,Monday,41,Individual
9882,FamilyFood Express,3/19/2024,Cookies & Sweets,Bread,2,6.7,13.4,3.5,9.9,168,4.355,8.71,1.1899999999999995,12.02,2024,3,March,1,Tuesday,12,Individual
3580,FamilyFood Express,2/9/2025,Dairy Products,Potatoes,2,28.8,57.6,8.64,48.96,426,18.720000000000002,37.440000000000005,11.519999999999996,23.53,2025,2,February,1,Sunday,6,Individual
3852,ValuePlus Market,4/14/2025,Bread & Pastries,Bread,5,18.96,94.8,0,94.8,391,12.324000000000002,61.620000000000005,33.17999999999999,35,2025,4,April,2,Monday,16,Individual
4673,MegaMart Westside,11/9/2023,Dairy Products,Eggs,1,27.64,27.64,4.15,23.49,226,17.966,17.966,5.523999999999997,23.52,2023,11,November,4,Thursday,45,Individual
4292,Corner Grocery,4/13/2025,Dairy Products,Chicken Breast,1,17.21,17.21,1.72,15.49,150,11.1865,11.1865,4.3035,27.78,2025,4,April,2,Sunday,15,Individual
9094,Corner Grocery,8/27/2023,Coffee & Tea,Cheese,5,18.95,94.75,9.47,85.28,173,12.3175,61.587500000000006,23.692499999999995,27.78,2023,8,August,3,Sunday,34,Individual
7730,City Fresh Store,3/26/2025,Coffee & Tea,Cereal,5,17.41,87.05,8.71,78.34,171,11.316500000000001,56.58250000000001,21.757499999999993,27.77,2025,3,March,1,Wednesday,13,Individual
6194,MegaMart Westside,12/17/2024,Cookies & Sweets,Yogurt,4,6.33,25.32,1.29,24.03,3,4.1145000000000005,16.458000000000002,7.571999999999999,31.51,2024,12,December,4,Tuesday,51,Individual
8632,FamilyFood Express,1/16/2025,Bread & Pastries,Rice,2,7.34,14.68,2.2,12.48,134,4.771,9.542,2.9380000000000006,23.54,2025,1,January,1,Thursday,3,Individual
9476,ValuePlus Market,4/30/2024,Bread & Pastries,Apples,2,1.61,3.22,1.08,2.14,431,1.0465000000000002,2.0930000000000004,0.047,2.2,2024,4,April,2,Tuesday,18,Individual
3102,SuperSave Central,6/18/2025,Cookies & Sweets,Chicken Breast,3,28.14,84.42,16.88,67.54,156,18.291,54.873000000000005,12.667000000000002,18.75,2025,6,June,2,Wednesday,25,Individual
3114,GreenGrocer Plaza,7/8/2024,Dairy Products,Eggs,2,24.04,48.08,0,48.08,98,15.626,31.252,16.828,35,2024,7,July,3,Monday,28,Individual
3034,City Fresh Store,9/12/2024,Bread & Pastries,Bread,4,23.93,95.72,19.14,76.58,314,15.5545,62.218,14.361999999999995,18.75,2024,9,September,3,Thursday,37,Individual
3507,ValuePlus Market,3/30/2024,Cookies & Sweets,Carrots,3,15.45,46.35,6.95,39.4,237,10.0425,30.1275,9.272499999999997,23.53,2024,3,March,1,Saturday,13,Individual
6286,FreshMart Downtown,8/2/2025,Bread & Pastries,Ground Beef,2,14.1,28.2,5.64,22.56,120,9.165000000000001,18.330000000000002,4.229999999999997,18.75,2025,8,August,3,Saturday,31,Individual
4694,QuickStop Market,5/1/2024,Cookies & Sweets,Tomatoes,5,5.55,27.75,4.16,23.59,431,3.6075,18.0375,5.552499999999998,23.54,2024,5,May,2,Wednesday,18,Individual
9501,ValuePlus Market,7/2/2025,Dairy Products,Eggs,1,9.55,9.55,1.91,7.64,265,6.2075000000000005,6.2075000000000005,1.4324999999999992,18.75,2025,7,July,3,Wednesday,27,Individual
5653,FreshMart Downtown,5/25/2025,Coffee & Tea,Carrots,5,10.74,53.7,5.37,48.33,230,6.981000000000001,34.905,13.424999999999997,27.78,2025,5,May,2,Sunday,21,Individual
5496,FamilyFood Express,11/12/2023,Dairy Products,Chicken Breast,1,11.44,11.44,1.72,9.72,279,7.436,7.436,2.2840000000000007,23.5,2023,11,November,4,Sunday,45,Individual
3762,Unknown Store,11/8/2024,Bread & Pastries,Yogurt,4,7.77,31.08,0,31.08,300,5.0504999999999995,20.201999999999998,10.878,35,2024,11,November,4,Friday,45,Individual
6531,City Fresh Store,5/22/2025,Coffee & Tea,Onions,1,11.86,11.86,1.78,10.08,295,7.709,7.709,2.3710000000000004,23.52,2025,5,May,2,Thursday,21,Individual
1674,FreshMart Downtown,5/8/2025,Coffee & Tea,Orange Juice,3,7.53,22.59,0,22.59,217,4.894500000000001,14.683500000000002,7.906499999999998,35,2025,5,May,2,Thursday,19,Individual
5336,City Fresh Store,12/24/2024,Dairy Products,Cereal,5,28.89,144.45,1.69,142.76,327,18.7785,93.89250000000001,48.86749999999998,34.23,2024,12,December,4,Tuesday,52,Individual
9938,SuperSave Central,3/18/2024,Dairy Products,Eggs,5,13.12,65.6,6.56,59.04,380,8.528,42.64,16.4,27.78,2024,3,March,1,Monday,12,Individual
8430,City Fresh Store,10/2/2023,Coffee & Tea,Salmon,5,2.12,10.6,0,10.6,46,1.3780000000000001,6.890000000000001,3.709999999999999,35,2023,10,October,4,Monday,40,Individual
8933,GreenGrocer Plaza,8/1/2024,Cookies & Sweets,Milk,2,26.67,53.34,0,53.34,80,17.335500000000003,34.67100000000001,18.668999999999997,35,2024,8,August,3,Thursday,31,Individual
3353,GreenGrocer Plaza,4/5/2024,Dairy Products,Carrots,3,12.88,38.64,7.73,30.91,84,8.372000000000002,25.116000000000007,5.793999999999993,18.74,2024,4,April,2,Friday,14,Individual
6658,Unknown Store,6/11/2024,Cookies & Sweets,Yogurt,4,2.09,8.36,0,8.36,128,1.3585,5.434,2.9259999999999993,35,2024,6,June,2,Tuesday,24,Individual
2739,QuickStop Market,4/10/2024,Dairy Products,Onions,4,5.88,23.52,0,23.52,343,3.822,15.288,8.232,35,2024,4,April,2,Wednesday,15,Individual
3007,ValuePlus Market,3/1/2024,Bread & Pastries,Salmon,1,25.25,25.25,2.53,22.72,415,16.4125,16.4125,6.307499999999997,27.76,2024,3,March,1,Friday,9,Individual
8366,QuickStop Market,2/15/2024,Coffee & Tea,Milk,5,1.13,5.65,1.13,4.52,395,0.7344999999999999,3.6724999999999994,0.8475000000000001,18.75,2024,2,February,1,Thursday,7,Individual
6364,City Fresh Store,8/1/2025,Bread & Pastries,Bread,3,19.84,59.52,4.54,54.98,188,12.896,38.688,16.291999999999994,29.63,2025,8,August,3,Friday,31,Individual
4524,FamilyFood Express,11/2/2024,Bread & Pastries,Onions,1,27.28,27.28,0,27.28,340,17.732000000000003,17.732000000000003,9.547999999999998,35,2024,11,November,4,Saturday,44,Individual
1828,GreenGrocer Plaza,3/12/2024,Bread & Pastries,Milk,2,28.2,56.4,11.28,45.12,64,18.330000000000002,36.660000000000004,8.459999999999994,18.75,2024,3,March,1,Tuesday,11,Individual
9108,ValuePlus Market,11/13/2024,Bread & Pastries,Ground Beef,5,3.26,16.3,2.44,13.86,371,2.1189999999999998,10.594999999999999,3.2650000000000006,23.56,2024,11,November,4,Wednesday,46,Individual
8710,SuperSave Central,3/15/2024,Bread & Pastries,Ground Beef,4,6.11,24.44,3.67,20.77,127,3.9715000000000003,15.886000000000001,4.883999999999999,23.51,2024,3,March,1,Friday,11,Individual
2761,Corner Grocery,7/6/2024,Cookies & Sweets,Apples,4,13.79,55.16,11.03,44.13,258,8.9635,35.854,8.276000000000003,18.75,2024,7,July,3,Saturday,27,Individual
7606,SuperSave Central,5/17/2024,Bread & Pastries,Bananas,1,25.98,25.98,2.6,23.38,373,16.887,16.887,6.4929999999999986,27.77,2024,5,May,2,Friday,20,Individual
1741,Corner Grocery,6/13/2024,Cookies & Sweets,Tomatoes,3,12.13,36.39,3.64,32.75,157,7.884500000000001,23.6535,9.096499999999999,27.78,2024,6,June,2,Thursday,24,Individual
1838,FreshMart Downtown,10/22/2024,Dairy Products,Tomatoes,5,5.7,28.5,4.27,24.23,390,3.705,18.525,5.705000000000002,23.55,2024,10,October,4,Tuesday,43,Individual
5728,FamilyFood Express,10/3/2023,Bread & Pastries,Potatoes,1,27.71,27.71,0,27.71,185,18.0115,18.0115,9.6985,35,2023,10,October,4,Tuesday,40,Individual
2946,Corner Grocery,11/14/2023,Dairy Products,Chicken Breast,5,23.51,117.55,17.63,99.92,176,15.281500000000001,76.4075,23.512500000000003,23.53,2023,11,November,4,Tuesday,46,Individual
2584,FamilyFood Express,6/7/2024,Cookies & Sweets,Rice,1,29.61,29.61,1.39,28.22,417,19.2465,19.2465,8.973499999999998,31.8,2024,6,June,2,Friday,23,Individual
3363,Corner Grocery,1/8/2024,Coffee & Tea,Chicken Breast,2,3.3,6.6,2.11,4.49,43,2.145,4.29,0.20000000000000018,4.45,2024,1,January,1,Monday,2,Individual
6456,Corner Grocery,4/22/2025,Cookies & Sweets,Milk,3,26.31,78.93,2.83,76.1,412,17.1015,51.304500000000004,24.79549999999999,32.58,2025,4,April,2,Tuesday,17,Individual
6218,Corner Grocery,12/11/2023,Coffee & Tea,Chicken Breast,4,9.51,38.04,4.5,33.54,99,6.1815,24.726,8.814,26.28,2023,12,December,4,Monday,50,Individual
5902,City Fresh Store,11/10/2024,Dairy Products,Potatoes,5,7.98,39.9,0,39.9,108,5.187,25.935000000000002,13.964999999999996,35,2024,11,November,4,Sunday,45,Individual
